,Sample.ID,SpeciesCode,Tree,Core,Terrace,Pygmy,Sample.ID.2,No.Tips,BlastID,Ectomycorrhizal,Trait.ForagingType,Trait.ForagingType.1,Trait.Hydrophobicity,Trait.Rhizomorphs,Trait.HostTree,SequencingNotes,X,X.1,X.2,Alt.ID,Alt.Seq.File,note,note.1,Hydrogen,OM.Pct,OM.lbsperA,Phos.Bray,Phos.Olsen,K,Mg,Ca,Na,Soil.pH,Buffer.Index.pH,CEC.meq,K.sat,Mg.sat,Ca.sat,H.sat,Na.sat,Nitrate,Sulfur
371,T1_27B,22,27,B,1,0,T27-B,1,Russula puellaris,y,contact,,n,n,Pinus,7-9F_GenPri_Plate6_D11.ab1,,NA,NA,NA,,,NA,7.4,53.1,***,3,20,88,126,496,20,4.3,6.3,11.2,2,9.2,22,66,0.8,1,15
372,T1_27B,22,27,B,1,0,T27-B,1,Russula puellaris,y,contact,,n,n,Pinus,7-9G_4B_Plate6_E11.ab1,,NA,NA,NA,,,NA,7.4,53.1,***,3,20,88,126,496,20,4.3,6.3,11.2,2,9.2,22,66,0.8,1,15
373,T1_27B,14,27,B,1,0,T27-B,1,Uncultured Atheliaceae,y,,,,,,7-10F_GenPri_Plate6_D12a.ab1,,NA,NA,NA,,,NA,7.4,53.1,***,3,20,88,126,496,20,4.3,6.3,11.2,2,9.2,22,66,0.8,1,15
374,T1_27A,8,27,A,1,0,T27-A,1,Uncultured ectomycorrhiza - poss Craterellus tubaeformis,y,shortdistance,,n,n,Pinus,4-7C_4B_Plate3_F11a.ab1,,NA,NA,116,2-12D_4A,low qual,NA,12,8.9,209,5,21,97,131,510,29,4,6,16,1.5,6.8,15.9,75,0.8,1,14
375,T1_27A,8,27,A,1,0,T27-A,1,Uncultured ectomycorrhiza - poss Craterellus tubaeformis,y,shortdistance,,n,n,Pinus,4-7D_GenPri_Plate3_G11.ab1,,NA,NA,NA,,,NA,12,8.9,209,5,21,97,131,510,29,4,6,16,1.5,6.8,15.9,75,0.8,1,14
376,T1_27A,8,27,A,1,0,T27-A,1,Uncultured ectomycorrhiza - poss Craterellus tubaeformis,y,shortdistance,,n,n,Pinus,4-7F_GenPri_Plate3_A12.ab1,,NA,NA,NA,,,NA,12,8.9,209,5,21,97,131,510,29,4,6,16,1.5,6.8,15.9,75,0.8,1,14
377,T1_27A,8,27,A,1,0,T27-A,1,Uncultured ectomycorrhiza - poss Craterellus tubaeformis,y,shortdistance,,n,n,Pinus,4-8C_GenPri_Plate3_F12.ab1,,NA,NA,NA,,,NA,12,8.9,209,5,21,97,131,510,29,4,6,16,1.5,6.8,15.9,75,0.8,1,14
378,T1_27A,8,27,A,1,0,T27-A,1,Uncultured ectomycorrhiza - poss Craterellus tubaeformis,y,shortdistance,,n,n,Pinus,4-8G_GenPri_Plate4_B01.ab1,,NA,NA,NA,,,NA,12,8.9,209,5,21,97,131,510,29,4,6,16,1.5,6.8,15.9,75,0.8,1,14
379,T1_27A,8,27,A,1,0,T27-A,1,Uncultured ectomycorrhiza - poss Craterellus tubaeformis,y,shortdistance,,n,n,Pinus,4-8H_GenPri_Plate4_C01.ab1,,NA,NA,NA,,,NA,12,8.9,209,5,21,97,131,510,29,4,6,16,1.5,6.8,15.9,75,0.8,1,14
380,T1_27B,86,27,B,1,0,T27-B,1,Uncultured fungus (Atheliaceae),y,,,,,,7-9A_4A,,NA,NA,113,10-4H_4A,low qual,NA,7.4,53.1,***,3,20,88,126,496,20,4.3,6.3,11.2,2,9.2,22,66,0.8,1,15
381,T1_28B,3,28,B,1,0,T28-B,1,Cenococcum geophilum,y,shortdistance,,n,n,Pinus,9-2H_4A_Rnd2_3_D08_F.ab1,100% quality,NA,NA,152,8-12F_4A,low qual,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
382,T1_28B,5,28,B,1,0,T28-B,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,9-1C_GenPri_Plate8_G01.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
383,T1_28B,5,28,B,1,0,T28-B,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,9-2H_GenPri_Plate8_C03a.ab1,short read,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
384,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5A_4B_Plate3_D09.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
385,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5B_4B_Plate3_E09.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
386,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5C_GenPri_Plate3_F09.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
387,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5D_4B_Plate3_G09.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
388,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5E_4B_Plate3_H09.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
389,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5F_4B_Plate3_A10.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
390,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5G_4B_Rnd2.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
391,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-5H_GenPri_Plate3_C10.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
392,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6A_4B_Plate3_D10.ab1,,NA,NA,112,10-4D_4B,low qual,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
393,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6B_4B_Plate3_E10.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
394,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6B_4B_Rnd2.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
395,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6C_4B_Plate3_F10.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
396,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6D_GenPri_Plate3_G10.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
397,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6E_4B_Plate3_H10.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
398,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6F_GenPri_Plate3_A11.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
399,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6G_GenPri_Plate3_B11.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
400,T1_28A,2,28,A,1,0,T28-A,1,Russula brunneola,y,contact,,n,n,Pinus,4-6H_GenPri_Plate3_C11.ab1,,NA,NA,NA,,,NA,9.7,45.1,932,4,11,94,177,440,43,4.2,6.2,13.8,1.7,10.6,15.9,70.4,1.4,1,10
401,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-1A_4B_Plate8_E01a.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
402,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-1D_4B_Plate8_H01.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
403,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-1E_GenPri_Plate8_A02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
404,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-1F_GenPri_Plate8_B02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
405,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-1G_4B_Plate8_C02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
406,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-1H_GenPri_Plate8_D02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
407,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-2A_GenPri_Plate8_E02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
408,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-2B_4B_Plate8_F02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
409,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-2C_GenPri_Plate8_G02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
410,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-2D_4B_Plate8_H02.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
411,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-2E_4B_Rnd2_2_D04_F_2.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
412,T1_28B,2,28,B,1,0,T28-B,1,Russula brunneola,y,contact,,n,n,Pinus,9-2F_4B_Plate8_A03.ab1,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
413,T1_28B,89,28,B,1,0,T28-B,1,Tomentellopsis submollis,y,mediumdistancesmooth,,,y,Pinus,9-2G_4B,,NA,NA,NA,,,NA,6.2,41,850,4,10,69,124,250,33,4.2,6.4,8.7,2,11.6,14.3,70.4,1.6,1,7
414,T1_29A,3,29,A,1,0,T29-A,1,Cenococcum geophilum,y,shortdistance,,n,n,Pinus,1-7A_4B_Plate10_H08align consensus sequence,,NA,NA,NA,,,NA,3.6,6.9,167,6,8,77,104,378,34,4.6,6.6,6.7,2.9,12.7,28.2,54,2.2,1,12
415,T1_29A,3,29,A,1,0,T29-A,1,Cenococcum geophilum,y,shortdistance,,n,n,Pinus,1-7D_GenPri_Plate1_B06_2.ab1,,NA,NA,NA,,,NA,3.6,6.9,167,6,8,77,104,378,34,4.6,6.6,6.7,2.9,12.7,28.2,54,2.2,1,12
416,T1_29B,3,29,B,1,0,T29-B,1,Cenococcum geophilum (97.2%),y,shortdistance,,n,n,Pinus,9-4G_4A,low qual,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
417,T1_29B,43,29,B,1,0,T29-B,1,Cortinarius clandestinus,y,mediumdistancefringe,,y,y,Pinus,9-3A_GenPri_Plate8_D03.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
418,T1_29B,43,29,B,1,0,T29-B,1,Cortinarius clandestinus,y,mediumdistancefringe,,y,y,Pinus,9-3H_GenPri_Plate8_C04.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
419,T1_29B,43,29,B,1,0,T29-B,1,Cortinarius clandestinus,y,mediumdistancefringe,,y,y,Pinus,9-4B_GenPri_Plate8_E04.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
420,T1_29B,43,29,B,1,0,T29-B,1,Cortinarius clandestinus,y,mediumdistancefringe,,y,y,Pinus,9-4D_GenPri_Plate8_G04.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
421,T1_29A,72,29,A,1,0,T29-A,1,"Low match, uncultured soil",y,,,,,,1-8H_GenPri,,NA,NA,NA,,,NA,3.6,6.9,167,6,8,77,104,378,34,4.6,6.6,6.7,2.9,12.7,28.2,54,2.2,1,12
422,T1_29A,5,29,A,1,0,T29-A,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,1-8C_GenPri_Plate1_H06.ab1,,NA,NA,NA,,,NA,3.6,6.9,167,6,8,77,104,378,34,4.6,6.6,6.7,2.9,12.7,28.2,54,2.2,1,12
423,T1_29B,5,29,B,1,0,T29-B,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,9-3E_GenPri_Plate8_H03.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
424,T1_29B,5,29,B,1,0,T29-B,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,9-3F_GenPri_Plate8_A04.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
425,T1_29B,5,29,B,1,0,T29-B,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,9-3G_GenPri_Plate8_B04.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
426,T1_29B,5,29,B,1,0,T29-B,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,9-4E_GenPri_Plate8_H04.ab1,,NA,NA,47,1-9G_4B_Plate1_A08.ab1,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
427,T1_29B,5,29,B,1,0,T29-B,1,Piloderma olivaceum/fallax(?),y,mediumdistancefringe,,,y,Picea,9-4F_GenPri_Plate8_A05.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
428,T1_29B,91,29,B,1,0,T29-B,1,Russula illota/laurocerasi/etc,y,contact,,n,n,Pinus,9-4C_GenPri,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
429,T1_29A,49,29,A,1,0,T29-A,1,Tomentella sublilacina,y,,,n,y,Pinus,1-7B_GenPri_Plate1_A06.ab1,,NA,NA,NA,,,NA,3.6,6.9,167,6,8,77,104,378,34,4.6,6.6,6.7,2.9,12.7,28.2,54,2.2,1,12
430,T1_29A,49,29,A,1,0,T29-A,1,Tomentella sublilacina,y,,,n,y,Pinus,1-8E_GenPri_Plate1_B07_2.ab1,,NA,NA,NA,,,NA,3.6,6.9,167,6,8,77,104,378,34,4.6,6.6,6.7,2.9,12.7,28.2,54,2.2,1,12
431,T1_29A,49,29,A,1,0,T29-A,1,Tomentella sublilacina,y,,,n,y,Pinus,1-8G_GenPri_Plate1_C07_2.ab1,,NA,NA,NA,,,NA,3.6,6.9,167,6,8,77,104,378,34,4.6,6.6,6.7,2.9,12.7,28.2,54,2.2,1,12
432,T1_29B,24,29,B,1,0,T29-B,1,Uncultured Helotiales (likely Meliniomyces),y,,,,,,9-3C_GenPri_Plate8_F03.ab1,,NA,NA,NA,,,NA,2.8,22.3,476,6,10,69,93,403,36,4.8,6.7,5.9,3,13.1,34.3,47,2.6,1,10
433,T1_30B,114,30,B,1,0,T30-B,1,Entoloma stylophorum/Tricholoma argyraceum/Tricholoma stans,y,mediumdistancefringe,mediumdistancesmooth,n,y,Salix,10-5B_4B,med qual,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
434,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-5A_4B_Plate9_B04.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
435,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-5C_GenPri_Plate9_D04.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
436,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-5E_4B_Plate9_E04.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
437,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-5F_4B_Plate9_F04.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
438,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-5G_GenPri_Plate9_G04.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
439,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-5H_GenPri_Plate9_H04.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
440,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-6A_4B_Plate9_A05.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
441,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-6B_GenPri_Plate9_B05.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
442,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-6C_4B_Plate9_C05.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
443,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-6D_4B_Plate9_D05.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
444,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-6D_4B_Rnd2_2_F05_F_2.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
445,T1_30B,10,30,B,1,0,T30-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,10-6H_4B_Plate9_H05.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
446,T1_30B,54,30,B,1,0,T30-B,1,Lactarius xanthogalactus,y,mediumdistancesmooth,contact,,y,Pinus,10-6E_4B_Plate9_E05.ab1,,NA,NA,NA,,,NA,9.2,53.3,***,5,9,75,149,293,45,4,6.2,12.3,1.6,10,11.9,75,1.6,1,10
447,T1_30A,50,30,A,1,0,T30-A,1,Rhizoscyphus sp.,y,,,,,,4-10G_GenPri_Plate4_B03.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
448,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-10A_4B_Plate4_D02.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
449,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-10B_GenPri_Plate4_E02.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
450,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-10D_GenPri_Plate4_G02.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
451,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-10E_4B_Plate4_H02.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
452,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-10H_GenPri_Plate4_C03.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
453,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-9D_GenPri_Plate4_G01.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
454,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-9F_GenPri_Plate4_A02.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
455,T1_30A,21,30,A,1,0,T30-A,1,Uncultured Cantharellales,y,mediumdistancesmooth,,y,y,Pinus,4-9G_4B_Plate4_B02.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
456,T1_30A,8,30,A,1,0,T30-A,1,Uncultured ectomycorrhiza - poss Craterellus tubaeformis,y,shortdistance,,n,n,Pinus,4-9H_4B_Plate4_C02a.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
457,T1_30A,24,30,A,1,0,T30-A,1,Uncultured Helotiales (likely Meliniomyces),y,,,,,,4-9A_GenPri_Plate4_D01.ab1,,NA,NA,159,9-8A_4A,low qual,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
458,T1_30A,24,30,A,1,0,T30-A,1,Uncultured Helotiales (likely Meliniomyces),y,,,,,,4-9B_4A_Rnd2_3_A01_F.ab1,,NA,NA,NA,,,NA,5.6,7.1,172,5,11,56,84,173,42,4,6.5,7.5,1.9,9.2,11.5,75,2.4,1,8
459,T1_31B,10,31,B,1,0,T31-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,11-3A_4B_Plate10_G01a.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
460,T1_31B,10,31,B,1,0,T31-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,11-3B_GenPri_Plate10_H01a.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
461,T1_31B,10,31,B,1,0,T31-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,11-4C_GenPri_Plate10_G02.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
462,T1_31B,10,31,B,1,0,T31-B,1,Lactarius chrysorrheus,y,mediumdistancesmooth,contact,,y,Pinus,11-4D_GenPri_Plate10_H02a.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
463,T1_31B,164,31,B,1,0,T31-B,1,Russula dissimulans (96.6%),y,contact,,n,n,Pinus,11-3F_GenPri,con,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
